NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),2022,"137,588"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),2023,"123,062"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),2024,"134,041"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),2025,"126,486"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,2020,0
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,2021,0
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,2022,0
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,2023,0
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,2024,0
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,2025,0
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,2020,"48,511"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,2021,"70,827"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,2022,"64,621"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,2023,"66,515"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,2024,"63,085"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,2025,"65,483"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,2020,"90,480"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,2021,"133,816"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,2022,"119,532"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,2023,"115,877"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,2024,"137,449"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,2025,"137,359"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,2020,"12,177"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,2021,"16,468"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,2022,"17,537"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,2023,"10,950"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,2024,"14,453"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,2025,"8,781"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Burns Lake Road,2021,"29,181"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Burns Lake Road,2022,"40,606"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Burns Lake Road,2023,"35,411"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Burns Lake Road,2024,"41,074"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Burns Lake Road,2025,"27,190"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,2020,"16,743"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,2021,"33,347"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,2022,"48,128"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,2023,"22,559"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,2024,"28,085"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,2025,"34,351"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,2020,"30,987"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,2021,"75,659"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,2022,"84,444"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,2023,"40,202"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,2024,"53,702"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,2025,"52,757"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,2020,"5,198"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,2021,"15,800"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,2022,"14,000"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,2023,"6,823"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,2024,"10,587"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,2025,"9,849"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Monument Lake,2021,"31,241"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Monument Lake,2022,"31,380"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Monument Lake,2023,"32,199"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Monument Lake,2024,"33,932"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Monument Lake,2025,"32,892"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MONUMENT LAKE CG,2020,"11,419"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MONUMENT LAKE CG,2021,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,2020,"71,318"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,2021,"256,422"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,2022,"313,220"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,2023,"144,237"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,2024,"191,923"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,2025,"222,781"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Reed Visitor Center,2021,"131,340"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Reed Visitor Center,2022,"145,842"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Reed Visitor Center,2023,"141,605"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Reed Visitor Center,2024,"156,940"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Reed Visitor Center,2025,"178,341"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Seagrape Drive,2021,"27,283"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Seagrape Drive,2022,"26,829"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Seagrape Drive,2023,"28,540"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Seagrape Drive,2024,"31,607"
Big Cypress NPRES,BICY,National Preserve,Southeast ,Traffic count at Seagrape Drive,2025,"47,338"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,2020,"20,125"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,2021,"57,860"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,2022,"27,400"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,2023,"24,224"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,2024,"35,513"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,2025,"23,198"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,2020,"65,757"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,2021,"51,231"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,2022,"58,226"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,2023,"34,479"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,2024,"44,944"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,2025,"48,103"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,2020,"61,423"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,2021,"47,424"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,2022,"64,925"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,2023,"34,954"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,2024,"43,646"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,2025,"49,951"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,2020,"7,193"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,2021,"2,648"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,2022,"4,414"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,2023,"4,671"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,2024,"4,014"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,2025,"3,730"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2020,"11,463"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2021,"9,314"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2022,"14,438"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2023,"16,468"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2024,"12,218"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2025,"12,328"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2020,"5,958"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2021,"15,765"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2022,"13,157"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2023,"14,158"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2024,"14,446"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2025,"12,074"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2020,"6,859"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2021,"7,377"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2022,"5,673"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2023,"6,335"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2024,"6,911"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2025,"5,784"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2020,"26,795"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2021,"28,627"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2022,"21,868"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2023,"24,954"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2024,"26,353"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2025,"23,957"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BREWSTER BRIDGE,2020,"3,419"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BREWSTER BRIDGE,2021,"7,325"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BREWSTER BRIDGE,2022,"7,008"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BREWSTER BRIDGE,2023,"5,859"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BREWSTER BRIDGE,2024,"6,220"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BREWSTER BRIDGE,2025,"6,395"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2020,"38,454"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2021,"38,653"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2022,"34,298"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2023,"19,320"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2024,"30,344"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2025,"35,297"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2020,"21,497"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2021,"24,079"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2022,"18,109"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2023,"15,529"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2024,"12,282"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2025,"11,535"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2020,"5,760"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2021,"6,567"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2022,"6,131"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2023,"6,879"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2024,"3,999"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2025,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2020,"74,900"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2021,"73,027"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2022,"82,500"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2023,"78,862"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2024,"75,341"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2025,"76,934"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2020,"52,457"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2021,"52,837"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2022,"51,034"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2023,"55,718"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2024,"55,650"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2025,"58,946"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2020,"12,581"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2021,"13,972"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2022,"10,353"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2023,"11,381"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2024,"12,008"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2025,"11,147"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2020,"16,966"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2021,"14,367"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2022,"19,503"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2023,"15,811"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2024,"15,835"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2025,"14,895"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2020,"7,748"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2021,"14,154"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2022,"14,679"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2023,"15,386"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2024,"13,233"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2025,"15,575"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2020,"13,926"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2021,"14,681"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2022,"11,781"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2023,"13,683"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2024,"13,763"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2025,"12,302"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2020,547
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2021,623
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2022,"1,760"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2023,"2,208"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2024,"1,547"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2025,"1,649"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BABY GALVEZ BOAT LAUNCH,2020,"25,664"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BABY GALVEZ BOAT LAUNCH,2021,"34,663"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BABY GALVEZ BOAT LAUNCH,2022,"29,052"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BABY GALVEZ BOAT LAUNCH,2023,"31,623"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BABY GALVEZ BOAT LAUNCH,2024,"28,277"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BABY GALVEZ BOAT LAUNCH,2025,"20,555"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2020,"7,457"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2021,"4,719"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2022,"4,121"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2023,"3,578"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2024,"4,237"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2025,"3,744"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2020,"8,683"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2021,"7,574"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2022,"8,117"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2023,"8,467"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2024,"8,832"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2025,"8,478"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2020,0
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2020,"3,506"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2021,"3,435"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2022,"4,527"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2023,"4,029"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2024,"4,036"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2025,"3,020"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,Traffic Count at Beech Woods Trail,2020,"1,815"
Big Thicket NPRES,BITH,National Preserve,Intermountain ,Traffic Count at Beech Woods Trail,2021,"1,415"
