,Park_Code,Designation,Region,Gross Area Acres,Year,Percentage Area
8602,CHCH,National Military Park,Multiple,9523.48,1928,0.001118
8603,CHCH,National Military Park,Multiple,9523.48,1929,0.0025780000000000004
8604,CHCH,National Military Park,Multiple,9523.48,1930,0.00156
8605,CHCH,National Military Park,Multiple,9523.48,1931,0.002494
8606,CHCH,National Military Park,Multiple,9523.48,1932,0.001362
8607,CHCH,National Military Park,Multiple,9523.48,1933,0.00222
8608,CHCH,National Military Park,Multiple,9523.48,1934,0.0036200000000000004
8609,CHCH,National Military Park,Multiple,9523.48,1935,0.001112
8610,CHCH,National Military Park,Multiple,9523.48,1936,0.0018440000000000002
8611,CHCH,National Military Park,Multiple,9523.48,1937,0.00127
8612,CHCH,National Military Park,Multiple,9523.48,1938,0.001568
8613,CHCH,National Military Park,Multiple,9523.48,1939,0.0017460000000000002
8614,CHCH,National Military Park,Multiple,9523.48,1940,0.002224
8615,CHCH,National Military Park,Multiple,9523.48,1941,0.002832
8616,CHCH,National Military Park,Multiple,9523.48,1942,0.0013239999999999999
8617,CHCH,National Military Park,Multiple,9523.48,1943,0.0011259999999999998
8618,CHCH,National Military Park,Multiple,9523.48,1944,0.00135
8619,CHCH,National Military Park,Multiple,9523.48,1945,0.0011740000000000001
8620,CHCH,National Military Park,Multiple,9523.48,1946,0.001056
8621,CHCH,National Military Park,Multiple,9523.48,1947,0.000886
8622,CHCH,National Military Park,Multiple,9523.48,1948,0.001568
8623,CHCH,National Military Park,Multiple,9523.48,1949,0.001432
8624,CHCH,National Military Park,Multiple,9523.48,1950,0.002336
8625,CHCH,National Military Park,Multiple,9523.48,1951,0.00244
8626,CHCH,National Military Park,Multiple,9523.48,1952,0.001354
8627,CHCH,National Military Park,Multiple,9523.48,1953,0.002046
8628,CHCH,National Military Park,Multiple,9523.48,1954,0.0027760000000000003
8629,CHCH,National Military Park,Multiple,9523.48,1955,0.002082
8630,CHCH,National Military Park,Multiple,9523.48,1956,0.0016940000000000002
8631,CHCH,National Military Park,Multiple,9523.48,1957,0.001494
8632,CHCH,National Military Park,Multiple,9523.48,1958,0.00209
8633,CHCH,National Military Park,Multiple,9523.48,1959,0.001078
8634,CHCH,National Military Park,Multiple,9523.48,1960,0.001362
8635,CHCH,National Military Park,Multiple,9523.48,1961,0.0014279999999999998
8636,CHCH,National Military Park,Multiple,9523.48,1962,0.000848
8637,CHCH,National Military Park,Multiple,9523.48,1963,0.0017920000000000002
8638,CHCH,National Military Park,Multiple,9523.48,1964,0.00183
8639,CHCH,National Military Park,Multiple,9523.48,1965,0.001438
8640,CHCH,National Military Park,Multiple,9523.48,1966,0.0018059999999999999
8641,CHCH,National Military Park,Multiple,9523.48,1967,0.000708
8642,CHCH,National Military Park,Multiple,9523.48,1968,0.001696
8643,CHCH,National Military Park,Multiple,9523.48,1969,0.001168
8644,CHCH,National Military Park,Multiple,9523.48,1970,0.0008740000000000001
8645,CHCH,National Military Park,Multiple,9523.48,1971,0.001092
8646,CHCH,National Military Park,Multiple,9523.48,1972,0.001486
8647,CHCH,National Military Park,Multiple,9523.48,1973,0.0017559999999999997
8648,CHCH,National Military Park,Multiple,9523.48,1974,0.001064
8649,CHCH,National Military Park,Multiple,9523.48,1975,0.0018600000000000003
8650,CHCH,National Military Park,Multiple,9523.48,1976,0.002396
8651,CHCH,National Military Park,Multiple,9523.48,1977,0.000938
8652,CHCH,National Military Park,Multiple,9523.48,1978,0.002046
8653,CHCH,National Military Park,Multiple,9523.48,1979,0.002434
8654,CHCH,National Military Park,Multiple,9523.48,1980,0.001044
8655,CHCH,National Military Park,Multiple,9523.48,1981,0.0017300000000000002
8656,CHCH,National Military Park,Multiple,9523.48,1982,0.001928
8657,CHCH,National Military Park,Multiple,9523.48,1983,0.002552
8658,CHCH,National Military Park,Multiple,9523.48,1984,0.0014980000000000002
8659,CHCH,National Military Park,Multiple,9523.48,1985,0.001794
8660,CHCH,National Military Park,Multiple,9523.48,1986,0.001442
8661,CHCH,National Military Park,Multiple,9523.48,1987,0.00193
8662,CHCH,National Military Park,Multiple,9523.48,1988,0.00165
8663,CHCH,National Military Park,Multiple,9523.48,1989,0.0017420000000000003
8664,CHCH,National Military Park,Multiple,9523.48,1990,0.00193
8665,CHCH,National Military Park,Multiple,9523.48,1991,0.001476
8666,CHCH,National Military Park,Multiple,9523.48,1992,0.0017399999999999998
8667,CHCH,National Military Park,Multiple,9523.48,1993,0.002152
8668,CHCH,National Military Park,Multiple,9523.48,1994,0.00099
8669,CHCH,National Military Park,Multiple,9523.48,1995,0.001562
8670,CHCH,National Military Park,Multiple,9523.48,1996,0.0030519999999999996
8671,CHCH,National Military Park,Multiple,9523.48,1997,0.001452
8672,CHCH,National Military Park,Multiple,9523.48,1998,0.003862
8673,CHCH,National Military Park,Multiple,9523.48,1999,0.002228
8674,CHCH,National Military Park,Multiple,9523.48,2000,0.0011560000000000001
8675,CHCH,National Military Park,Multiple,9523.48,2001,0.0015060000000000002
8676,CHCH,National Military Park,Multiple,9523.48,2002,0.00149
8677,CHCH,National Military Park,Multiple,9523.48,2003,0.00224
8678,CHCH,National Military Park,Multiple,9523.48,2004,0.0013980000000000002
8679,CHCH,National Military Park,Multiple,9523.48,2005,0.001476
8680,CHCH,National Military Park,Multiple,9523.48,2006,0.002732
8681,CHCH,National Military Park,Multiple,9523.48,2007,0.002516
8682,CHCH,National Military Park,Multiple,9523.48,2008,0.001546
8683,CHCH,National Military Park,Multiple,9523.48,2009,0.001376
8684,CHCH,National Military Park,Multiple,9523.48,2010,0.002108
8685,CHCH,National Military Park,Multiple,9523.48,2011,0.002294
8686,CHCH,National Military Park,Multiple,9523.48,2012,0.004725999999999999
8687,CHCH,National Military Park,Multiple,9523.48,2013,0.0017360000000000001
8688,CHCH,National Military Park,Multiple,9523.48,2014,0.0025739999999999995
8689,CHCH,National Military Park,Multiple,9523.48,2015,0.00395
8690,CHCH,National Military Park,Multiple,9523.48,2016,0.004006
8691,CHCH,National Military Park,Multiple,9523.48,2017,0.003408
8692,CHCH,National Military Park,Multiple,9523.48,2018,0.002828
8693,CHCH,National Military Park,Multiple,9523.48,2019,0.002884
8694,CHCH,National Military Park,Multiple,9523.48,2020,0.0032299999999999994
8695,CHCH,National Military Park,Multiple,9523.48,2021,0.003814
8696,CHCH,National Military Park,Multiple,9523.48,2022,0.0017579999999999998
8697,CHCH,National Military Park,Multiple,9523.48,2023,0.00308
8698,CHCH,National Military Park,Multiple,9523.48,2024,0.0045899999999999995
8699,CHCH,National Military Park,Multiple,9523.48,2025,0.003166
8700,CHIC,National Recreation Area,South,9898.63,1910,0.22579999999999997
8701,CHIC,National Recreation Area,South,9898.63,1911,0.25780000000000003
8702,CHIC,National Recreation Area,South,9898.63,1912,0.33020000000000005
8703,CHIC,National Recreation Area,South,9898.63,1913,0.1222
8704,CHIC,National Recreation Area,South,9898.63,1914,0.2352
8705,CHIC,National Recreation Area,South,9898.63,1915,0.3032
8706,CHIC,National Recreation Area,South,9898.63,1916,0.17559999999999998
8707,CHIC,National Recreation Area,South,9898.63,1917,0.3962
8708,CHIC,National Recreation Area,South,9898.63,1918,0.16899999999999998
8709,CHIC,National Recreation Area,South,9898.63,1919,0.26239999999999997
8710,CHIC,National Recreation Area,South,9898.63,1920,0.1548
8711,CHIC,National Recreation Area,South,9898.63,1921,0.32
8712,CHIC,National Recreation Area,South,9898.63,1922,0.0634
8713,CHIC,National Recreation Area,South,9898.63,1923,0.1478
8714,CHIC,National Recreation Area,South,9898.63,1924,0.26239999999999997
8715,CHIC,National Recreation Area,South,9898.63,1925,0.2052
8716,CHIC,National Recreation Area,South,9898.63,1926,0.0794
8717,CHIC,National Recreation Area,South,9898.63,1927,0.20559999999999998
8718,CHIC,National Recreation Area,South,9898.63,1928,0.0814
8719,CHIC,National Recreation Area,South,9898.63,1929,0.1612
8720,CHIC,National Recreation Area,South,9898.63,1930,0.0888
8721,CHIC,National Recreation Area,South,9898.63,1931,0.1448
8722,CHIC,National Recreation Area,South,9898.63,1932,0.1104
8723,CHIC,National Recreation Area,South,9898.63,1933,0.3182
8724,CHIC,National Recreation Area,South,9898.63,1934,0.3292
8725,CHIC,National Recreation Area,South,9898.63,1935,0.1446
8726,CHIC,National Recreation Area,South,9898.63,1936,0.239
8727,CHIC,National Recreation Area,South,9898.63,1937,0.08
8728,CHIC,National Recreation Area,South,9898.63,1938,0.2396
8729,CHIC,National Recreation Area,South,9898.63,1939,0.163
8730,CHIC,National Recreation Area,South,9898.63,1940,0.2394
8731,CHIC,National Recreation Area,South,9898.63,1941,0.377
8732,CHIC,National Recreation Area,South,9898.63,1942,0.18239999999999998
8733,CHIC,National Recreation Area,South,9898.63,1943,0.129
8734,CHIC,National Recreation Area,South,9898.63,1944,0.0688
8735,CHIC,National Recreation Area,South,9898.63,1945,0.1542
8736,CHIC,National Recreation Area,South,9898.63,1946,0.1484
8737,CHIC,National Recreation Area,South,9898.63,1947,0.0616
8738,CHIC,National Recreation Area,South,9898.63,1948,0.0466
8739,CHIC,National Recreation Area,South,9898.63,1949,0.1492
8740,CHIC,National Recreation Area,South,9898.63,1950,0.1252
8741,CHIC,National Recreation Area,South,9898.63,1951,0.2458
8742,CHIC,National Recreation Area,South,9898.63,1952,0.1714
8743,CHIC,National Recreation Area,South,9898.63,1953,0.21559999999999999
8744,CHIC,National Recreation Area,South,9898.63,1954,0.4668
8745,CHIC,National Recreation Area,South,9898.63,1955,0.18899999999999997
8746,CHIC,National Recreation Area,South,9898.63,1956,0.32280000000000003
8747,CHIC,National Recreation Area,South,9898.63,1957,0.2288
8748,CHIC,National Recreation Area,South,9898.63,1958,0.2944
8749,CHIC,National Recreation Area,South,9898.63,1959,0.10300000000000001
8750,CHIC,National Recreation Area,South,9898.63,1960,0.187
8751,CHIC,National Recreation Area,South,9898.63,1961,0.308
8752,CHIC,National Recreation Area,South,9898.63,1962,0.060599999999999994
8753,CHIC,National Recreation Area,South,9898.63,1963,0.2126
8754,CHIC,National Recreation Area,South,9898.63,1964,0.1118
8755,CHIC,National Recreation Area,South,9898.63,1965,0.0832
8756,CHIC,National Recreation Area,South,9898.63,1966,0.20980000000000001
8757,CHIC,National Recreation Area,South,9898.63,1967,0.061
8758,CHIC,National Recreation Area,South,9898.63,1968,0.36460000000000004
8759,CHIC,National Recreation Area,South,9898.63,1969,0.12
8760,CHIC,National Recreation Area,South,9898.63,1970,0.0812
8761,CHIC,National Recreation Area,South,9898.63,1971,0.0404
8762,CHIC,National Recreation Area,South,9898.63,1972,0.0516
8763,CHIC,National Recreation Area,South,9898.63,1973,0.28059999999999996
8764,CHIC,National Recreation Area,South,9898.63,1974,0.1966
8765,CHIC,National Recreation Area,South,9898.63,1975,0.1474
8766,CHIC,National Recreation Area,South,9898.63,1976,0.3166
8767,CHIC,National Recreation Area,South,9898.63,1977,0.054000000000000006
8768,CHIC,National Recreation Area,South,9898.63,1978,0.1748
8769,CHIC,National Recreation Area,South,9898.63,1979,0.419
8770,CHIC,National Recreation Area,South,9898.63,1980,0.1152
8771,CHIC,National Recreation Area,South,9898.63,1981,0.1084
8772,CHIC,National Recreation Area,South,9898.63,1982,0.0484
8773,CHIC,National Recreation Area,South,9898.63,1983,0.32020000000000004
8774,CHIC,National Recreation Area,South,9898.63,1984,0.052199999999999996
8775,CHIC,National Recreation Area,South,9898.63,1985,0.18960000000000002
8776,CHIC,National Recreation Area,South,9898.63,1986,0.1454
8777,CHIC,National Recreation Area,South,9898.63,1987,0.1562
8778,CHIC,National Recreation Area,South,9898.63,1988,0.1286
8779,CHIC,National Recreation Area,South,9898.63,1989,0.2228
8780,CHIC,National Recreation Area,South,9898.63,1990,0.0902
8781,CHIC,National Recreation Area,South,9898.63,1991,0.2052
8782,CHIC,National Recreation Area,South,9898.63,1992,0.22399999999999998
8783,CHIC,National Recreation Area,South,9898.63,1993,0.2568
8784,CHIC,National Recreation Area,South,9898.63,1994,0.0712
8785,CHIC,National Recreation Area,South,9898.63,1995,0.10859999999999999
8786,CHIC,National Recreation Area,South,9898.63,1996,0.14300000000000002
8787,CHIC,National Recreation Area,South,9898.63,1997,0.1998
8788,CHIC,National Recreation Area,South,9898.63,1998,0.3478
8789,CHIC,National Recreation Area,South,9898.63,1999,0.24739999999999998
8790,CHIC,National Recreation Area,South,9898.63,2000,0.15560000000000002
8791,CHIC,National Recreation Area,South,9898.63,2001,0.13140000000000002
8792,CHIC,National Recreation Area,South,9898.63,2002,0.081
8793,CHIC,National Recreation Area,South,9898.63,2003,0.0848
8794,CHIC,National Recreation Area,South,9898.63,2004,0.135
8795,CHIC,National Recreation Area,South,9898.63,2005,0.111
8796,CHIC,National Recreation Area,South,9898.63,2006,0.3212
8797,CHIC,National Recreation Area,South,9898.63,2007,0.2266
8798,CHIC,National Recreation Area,South,9898.63,2008,0.17739999999999997
8799,CHIC,National Recreation Area,South,9898.63,2009,0.1728
8800,CHIC,National Recreation Area,South,9898.63,2010,0.115
8801,CHIC,National Recreation Area,South,9898.63,2011,0.3886
8802,CHIC,National Recreation Area,South,9898.63,2012,0.5436
8803,CHIC,National Recreation Area,South,9898.63,2013,0.1602
8804,CHIC,National Recreation Area,South,9898.63,2014,0.151
8805,CHIC,National Recreation Area,South,9898.63,2015,0.3448
8806,CHIC,National Recreation Area,South,9898.63,2016,0.4218
8807,CHIC,National Recreation Area,South,9898.63,2017,0.3332
8808,CHIC,National Recreation Area,South,9898.63,2018,0.18280000000000002
8809,CHIC,National Recreation Area,South,9898.63,2019,0.27
8810,CHIC,National Recreation Area,South,9898.63,2020,0.24359999999999998
8811,CHIC,National Recreation Area,South,9898.63,2021,0.1524
8812,CHIC,National Recreation Area,South,9898.63,2022,0.2242
8813,CHIC,National Recreation Area,South,9898.63,2023,0.46020000000000005
8814,CHIC,National Recreation Area,South,9898.63,2024,0.4988
8815,CHIC,National Recreation Area,South,9898.63,2025,0.32380000000000003
8816,CHIR,National Monument,Southwest,12024.73,1910,0.35119999999999996
8817,CHIR,National Monument,Southwest,12024.73,1911,0.2122
8818,CHIR,National Monument,Southwest,12024.73,1912,0.5012
8819,CHIR,National Monument,Southwest,12024.73,1913,0.36939999999999995
8820,CHIR,National Monument,Southwest,12024.73,1914,0.295
8821,CHIR,National Monument,Southwest,12024.73,1915,0.43439999999999995
8822,CHIR,National Monument,Southwest,12024.73,1916,0.3156
8823,CHIR,National Monument,Southwest,12024.73,1917,0.21359999999999998
8824,CHIR,National Monument,Southwest,12024.73,1918,0.19399999999999998
8825,CHIR,National Monument,Southwest,12024.73,1919,0.32020000000000004
8826,CHIR,National Monument,Southwest,12024.73,1920,0.4142
8827,CHIR,National Monument,Southwest,12024.73,1921,0.22920000000000001
8828,CHIR,National Monument,Southwest,12024.73,1922,0.19920000000000002
8829,CHIR,National Monument,Southwest,12024.73,1923,0.344
8830,CHIR,National Monument,Southwest,12024.73,1924,0.263
8831,CHIR,National Monument,Southwest,12024.73,1925,0.0816
8832,CHIR,National Monument,Southwest,12024.73,1926,0.1414
8833,CHIR,National Monument,Southwest,12024.73,1927,0.1282
8834,CHIR,National Monument,Southwest,12024.73,1928,0.0814
8835,CHIR,National Monument,Southwest,12024.73,1929,0.2412
8836,CHIR,National Monument,Southwest,12024.73,1930,0.1978
8837,CHIR,National Monument,Southwest,12024.73,1931,0.16760000000000003
8838,CHIR,National Monument,Southwest,12024.73,1932,0.2852
8839,CHIR,National Monument,Southwest,12024.73,1933,0.18600000000000003
8840,CHIR,National Monument,Southwest,12024.73,1934,0.47240000000000004
8841,CHIR,National Monument,Southwest,12024.73,1935,0.1108
8842,CHIR,National Monument,Southwest,12024.73,1936,0.0828
8843,CHIR,National Monument,Southwest,12024.73,1937,0.0872
8844,CHIR,National Monument,Southwest,12024.73,1938,0.0696
8845,CHIR,National Monument,Southwest,12024.73,1939,0.11599999999999999
8846,CHIR,National Monument,Southwest,12024.73,1940,0.11720000000000001
8847,CHIR,National Monument,Southwest,12024.73,1941,0.48200000000000004
8848,CHIR,National Monument,Southwest,12024.73,1942,0.1974
8849,CHIR,National Monument,Southwest,12024.73,1943,0.0542
8850,CHIR,National Monument,Southwest,12024.73,1944,0.1972
8851,CHIR,National Monument,Southwest,12024.73,1945,0.0944
8852,CHIR,National Monument,Southwest,12024.73,1946,0.026600000000000002
8853,CHIR,National Monument,Southwest,12024.73,1947,0.1512
8854,CHIR,National Monument,Southwest,12024.73,1948,0.18719999999999998
8855,CHIR,National Monument,Southwest,12024.73,1949,0.13699999999999998
8856,CHIR,National Monument,Southwest,12024.73,1950,0.20420000000000002
8857,CHIR,National Monument,Southwest,12024.73,1951,0.1184
8858,CHIR,National Monument,Southwest,12024.73,1952,0.0564
8859,CHIR,National Monument,Southwest,12024.73,1953,0.11720000000000001
8860,CHIR,National Monument,Southwest,12024.73,1954,0.316
8861,CHIR,National Monument,Southwest,12024.73,1955,0.1928
8862,CHIR,National Monument,Southwest,12024.73,1956,0.25079999999999997
8863,CHIR,National Monument,Southwest,12024.73,1957,0.1938
