,cei_pct_area,RONI,Gross Area Acres,Desig_NatlPark,Region_Multiple,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_Upper Midwest,Region_West
8690,0.08439999999999999,-1.7,310044.36,1,False,False,True,False,False,False,False,False,False,False
7057,0.36219999999999997,0.5,310044.36,1,False,False,True,False,False,False,False,False,False,False
3138,0.201,-1.5,8675.04,0,False,False,False,False,False,False,True,False,False,False
4868,0.2336,0.9,46263.07,0,False,False,False,False,False,False,True,False,False,False
4824,0.2158,2.3,46263.07,0,False,False,False,False,False,False,True,False,False,False
1194,0.2662,-1.5,123702.05,0,False,False,False,False,True,False,False,False,False,False
5106,0.1018,0.6,873.11,0,False,False,True,False,False,False,False,False,False,False
14998,0.13019999999999998,-0.8,12583.34,0,False,False,False,False,False,False,False,True,False,False
11192,0.2868,0.6,1027.76,0,False,True,False,False,False,False,False,False,False,False
13179,0.3858,0.5,221390.21,1,False,False,False,False,False,False,False,True,False,False
2898,0.003814,-1.2,9523.48,0,True,False,False,False,False,False,False,False,False,False
17376,0.078,-0.5,2446.75,0,False,False,False,False,True,False,False,False,False,False
11172,0.1192,-0.8,1027.76,0,False,True,False,False,False,False,False,False,False,False
8528,0.12480000000000001,2.5,1273.51,0,False,False,True,False,False,False,False,False,False,False
4065,0.1328,-0.5,64701.22,1,False,False,False,False,False,False,True,False,False,False
8573,0.2332,0.6,78.35,0,False,False,False,False,False,False,True,False,False,False
15758,0.1444,0.6,3137.71,0,False,False,False,False,False,False,False,True,False,False
1449,0.1642,0.3,4309.51,0,False,False,False,False,True,False,False,False,False,False
6742,0.41600000000000004,0.5,1013126.39,1,False,False,True,False,False,False,False,False,False,False
16375,0.5376,-1.2,1120.0,0,False,False,False,False,False,False,False,True,False,False
11597,0.33020000000000005,2.2,553.55,0,False,False,False,False,False,False,False,False,False,True
5970,0.21960000000000002,-0.6,7.21,0,False,True,False,False,False,False,False,False,False,False
7325,0.491,0.9,41686.0,1,False,False,False,False,False,False,False,True,False,False
6890,0.2868,0.6,22.91,0,False,True,False,False,False,False,False,False,False,False
11448,0.2868,0.6,1710.72,0,False,True,False,False,False,False,False,False,False,False
9339,0.6344,-0.9,461901.37,1,False,False,False,False,False,False,False,False,False,True
6837,0.42200000000000004,0.1,82347.82,0,False,False,False,False,False,False,False,False,False,True
14646,0.1646,-0.6,6.13,0,False,True,False,False,False,False,False,False,False,False
12265,0.493,-0.9,117574.59,1,False,False,False,True,False,False,False,False,False,False
8815,0.31420000000000003,0.9,14062.19,0,False,False,False,True,False,False,False,False,False,False
9516,0.493,-0.9,12996.49,0,False,False,False,True,False,False,False,False,False,False
12680,0.2582,-0.2,4554.03,0,False,False,False,True,False,False,False,False,False,False
4916,0.327,0.5,46263.07,0,False,False,False,False,False,False,True,False,False,False
10891,0.4384,2.2,5086.87,0,False,False,False,False,False,False,True,False,False,False
14862,0.001,0.3,49.86,0,False,False,False,False,False,False,False,False,False,True
26,0.19079999999999997,-0.9,344.5,0,False,False,False,False,True,False,False,False,False,False
7018,0.12480000000000001,2.5,23777.22,1,False,False,True,False,False,False,False,False,False,False
2016,0.3778,2.2,43591.32,0,False,True,False,False,False,False,False,False,False,False
16765,0.46020000000000005,-0.8,3048.27,0,False,False,False,False,False,True,False,False,False,False
5391,0.1998,-1.7,5623.1,0,False,False,False,False,False,False,True,False,False,False
14701,0.2064,-1.2,190.75,0,False,True,False,False,False,False,False,False,False,False
14581,0.10039999999999999,0.3,25276.45,0,False,False,False,False,False,False,False,False,True,False
14544,0.18960000000000002,-0.8,68738.95,0,False,False,False,False,False,False,False,False,True,False
10744,0.32020000000000004,2.5,1571.75,0,False,False,False,False,False,True,False,False,False,False
777,0.0017399999999999998,2.3,41311.27,0,True,False,False,False,False,False,False,False,False,False
1102,0.0894,-1.6,146110.69,0,False,False,False,False,False,False,True,False,False,False
11550,0.41600000000000004,0.5,1278.45,0,False,False,True,False,False,False,False,False,False,False
12778,0.2336,0.9,80784.3,0,False,False,False,False,False,False,True,False,False,False
4979,0.081,-0.1,523.0,0,False,False,False,False,False,True,False,False,False,False
502,0.2158,2.3,3287.63,0,False,False,False,False,False,False,True,False,False,False
1554,0.299,-0.7,0.59,0,False,True,False,False,False,False,False,False,False,False
8819,0.1568,0.6,14062.19,0,False,False,False,True,False,False,False,False,False,False
5322,0.6038,-0.8,902.8,0,False,True,False,False,False,False,False,False,False,False
14316,0.13720000000000002,-1.1,117574.59,1,False,False,False,True,False,False,False,False,False,False
16174,0.19940000000000002,2.2,250.0,0,False,False,False,False,False,False,False,True,False,False
12992,0.057999999999999996,0.3,6885.87,0,False,False,False,False,False,False,False,True,False,False
15112,0.155,-0.1,8.51,0,False,True,False,False,False,False,False,False,False,False
6211,0.061399999999999996,-1.2,192.83,1,False,False,False,False,True,False,False,False,False,False
2713,0.3486,-0.6,249561.0,1,False,False,False,False,False,False,False,False,False,True
9887,0.21960000000000002,-0.9,117574.59,1,False,False,False,True,False,False,False,False,False,False
1176,0.1646,-1.1,969.61,0,False,False,True,False,False,False,False,False,False,False
16800,0.4192,-0.7,2.18,0,False,False,False,False,False,False,True,False,False,False
11286,0.6437999999999999,0.5,1549966.76,0,False,False,False,False,False,False,False,False,False,True
5165,0.135,0.3,718.39,0,False,False,False,False,False,True,False,False,False,False
9891,0.1568,0.6,61939.15,1,False,False,False,True,False,False,False,False,False,False
6262,0.0922,1.3,11483.44,0,False,False,False,False,True,False,False,False,False,False
15606,0.3194,0.2,58.38,0,False,True,False,False,False,False,False,False,False,False
7719,0.0946,0.1,62.04,0,False,False,False,False,False,False,True,False,False,False
879,0.128,-0.1,242742.9,1,False,False,True,False,False,False,False,False,False,False
12199,0.1042,0.7,117574.59,1,False,False,False,True,False,False,False,False,False,False
810,0.003166,-1.1,41311.27,0,True,False,False,False,False,False,False,False,False,False
10768,0.2266,0.6,1571.75,0,False,False,False,False,False,True,False,False,False,False
3545,0.4384,2.2,36346.83,0,False,False,False,False,False,False,True,False,False,False
2044,0.4384,2.2,30350.65,0,False,False,False,False,False,False,True,False,False,False
9403,0.37799999999999995,-0.8,461901.37,1,False,False,False,False,False,False,False,False,False,True
52,0.0622,-0.3,49076.65,1,False,True,False,False,False,False,False,False,False,False
15412,0.001044,0.6,9319.16,0,True,False,False,False,False,False,False,False,False,False
6283,0.385,2.2,11483.44,0,False,False,False,False,True,False,False,False,False,False
15995,0.1446,-1.7,70446.89,1,False,False,True,False,False,False,False,False,False,False
4411,0.501,-1.1,13.19,0,False,False,False,False,False,False,False,False,False,True
17161,0.19,-1.7,18.07,0,False,False,False,False,False,False,True,False,False,False
7032,0.34979999999999994,1.6,23777.22,1,False,False,True,False,False,False,False,False,False,False
13510,0.4266,-1.2,5.0,0,False,False,False,False,False,False,False,False,False,True
5604,0.2812,2.5,232.52,0,False,False,False,False,False,False,True,False,False,False
11182,0.064,1.3,1027.76,0,False,True,False,False,False,False,False,False,False,False
5477,0.0712,0.3,20.08,0,False,False,False,False,False,True,False,False,False,False
5737,0.4428,1.2,440.14,0,False,False,True,False,False,False,False,False,False,False
10335,0.139,-0.3,46692.42,0,False,False,False,False,False,False,False,False,False,True
2469,0.6314,-1.4,1.0,0,False,True,False,False,False,False,False,False,False,False
15804,0.4988,1.2,10882.67,0,False,False,False,False,False,True,False,False,False,False
16082,0.11359999999999999,-0.8,18.36,0,False,False,False,False,False,False,True,False,False,False
14881,0.3486,-0.6,49.86,0,False,False,False,False,False,False,False,False,False,True
17726,0.1804,-0.2,35401.83,0,False,False,False,False,False,False,False,True,False,False
55,0.1298,-1.7,49076.65,1,False,True,False,False,False,False,False,False,False,False
8342,0.1592,-0.9,44.87,0,False,True,False,False,False,False,False,False,False,False
3280,0.0766,-0.9,4830.22,0,False,False,False,False,False,False,False,True,False,False
2498,0.15380000000000002,0.3,5890.92,0,False,False,False,False,False,False,True,False,False,False
2523,0.43560000000000004,0.6,5890.92,0,False,False,False,False,False,False,True,False,False,False
8444,0.385,0.6,571790.3,1,False,False,False,False,False,False,False,False,True,False
4002,0.1804,-0.6,1347.21,0,False,False,True,False,False,False,False,False,False,False
11765,0.3452,2.5,7636.49,0,False,False,False,False,False,False,False,True,False,False
7246,0.0814,0.5,77180.0,1,False,False,False,False,False,False,False,False,False,True
3218,0.0286,0.5,26692.6,1,False,False,False,False,False,False,True,False,False,False
13783,0.0,0.6,139090.97,0,False,False,False,False,False,False,False,False,False,True
2253,0.11359999999999999,-0.8,268.49,0,False,False,False,False,False,False,True,False,False,False
13107,0.19,-1.7,9598.67,0,False,False,False,False,False,False,True,False,False,False
10874,0.3034,0.0,5086.87,0,False,False,False,False,False,False,True,False,False,False
17386,0.1642,0.3,2446.75,0,False,False,False,False,True,False,False,False,False,False
8557,0.49,-0.8,1273.51,0,False,False,True,False,False,False,False,False,False,False
10853,0.19079999999999997,-0.9,72041.73,1,False,False,False,False,True,False,False,False,False,False
10927,0.003166,-1.1,113.61,0,True,False,False,False,False,False,False,False,False,False
4229,0.10679999999999999,0.6,690.46,0,False,True,False,False,False,False,False,False,False,False
11389,0.2158,2.3,87.75,0,False,False,False,False,False,False,True,False,False,False
17664,0.3034,0.0,428.44,0,False,False,False,False,False,False,True,False,False,False
9533,0.0546,-0.6,12996.49,0,False,False,False,True,False,False,False,False,False,False
12786,0.2632,-1.4,80784.3,0,False,False,False,False,False,False,True,False,False,False
6707,0.09300000000000001,0.6,1013126.39,1,False,False,True,False,False,False,False,False,False,False
9308,0.008199999999999999,0.7,404062.63,1,False,False,False,False,False,False,False,False,False,True
7944,0.10619999999999999,0.6,838.43,0,False,True,False,False,False,False,False,False,False,False
663,0.3858,0.5,76678.98,1,False,False,False,False,False,False,False,True,False,False
6204,0.29100000000000004,0.5,192.83,1,False,False,False,False,True,False,False,False,False,False
10299,0.6344,-0.9,106589.02,1,False,False,False,False,False,False,False,False,False,True
5275,0.1716,-1.2,43.26,0,False,False,False,False,False,False,True,False,False,False
14097,0.14,0.3,117574.59,1,False,False,False,True,False,False,False,False,False,False
5163,0.081,-0.1,718.39,0,False,False,False,False,False,True,False,False,False,False
10717,0.155,-0.1,138.72,0,False,True,False,False,False,False,False,False,False,False
3215,0.3998,0.2,26692.6,1,False,False,False,False,False,False,True,False,False,False
4859,0.133,-0.6,138.39,0,False,False,False,False,False,False,True,False,False,False
14723,0.4708,2.2,9.02,0,False,True,False,False,False,False,False,False,False,False
3954,0.0572,-1.4,800.19,0,False,False,False,False,False,False,False,False,False,True
10265,0.0292,-1.6,100390.31,0,False,False,False,True,False,False,False,False,False,False
1805,0.33020000000000005,2.2,159.94,0,False,False,False,False,False,False,False,False,False,True
6903,0.3496,-1.1,22.91,0,False,True,False,False,False,False,False,False,False,False
10340,0.0,0.6,46692.42,0,False,False,False,False,False,False,False,False,False,True
7727,0.3998,0.2,62.04,0,False,False,False,False,False,False,True,False,False,False
10832,0.2024,-0.8,72041.73,1,False,False,False,False,True,False,False,False,False,False
17211,0.1352,-0.5,18.07,0,False,False,False,False,False,False,True,False,False,False
8590,0.0894,-1.6,78.35,0,False,False,False,False,False,False,True,False,False,False
1901,0.1864,0.5,83840.0,0,False,False,False,False,False,False,False,True,False,False
3733,0.43560000000000004,0.6,30.0,0,False,False,False,False,False,False,True,False,False,False
12515,0.33899999999999997,1.2,61939.15,1,False,False,False,True,False,False,False,False,False,False
12798,0.36060000000000003,-0.8,80784.3,0,False,False,False,False,False,False,True,False,False,False
3481,0.001044,0.6,24546.83,0,True,False,False,False,False,False,False,False,False,False
11263,0.1184,0.1,48456.55,0,False,False,True,False,False,False,False,False,False,False
5490,0.2266,0.6,20.08,0,False,False,False,False,False,True,False,False,False,False
15569,0.2662,-1.5,3.23,0,False,False,False,False,True,False,False,False,False,False
17319,0.0654,0.6,138.53,0,False,False,False,True,False,False,False,False,False,False
14461,0.47479999999999994,-0.8,83.02,0,False,True,False,False,False,False,False,False,False,False
855,0.41259999999999997,1.2,318.4,0,False,False,False,False,False,False,False,True,False,False
13035,0.0894,-1.6,17.61,0,False,False,False,False,False,False,True,False,False,False
15093,0.065,2.5,8.51,0,False,True,False,False,False,False,False,False,False,False
254,0.1192,-0.8,1284.27,0,False,True,False,False,False,False,False,False,False,False
6902,0.299,-0.7,22.91,0,False,True,False,False,False,False,False,False,False,False
13965,0.1376,0.0,265917.74,1,False,False,False,False,False,False,False,True,False,False
