,Traffic Trend Bins,Region Code,Desig Code,GAA Cat Code,RONI Event Code,RONI Int Code,CEI Cat Code
2560,0,1,9,1,1,4,2
2561,0,1,9,1,0,4,2
2562,0,1,9,1,0,3,1
2563,0,1,9,1,1,4,1
2564,0,1,9,1,1,0,1
2565,0,1,9,1,0,4,1
2566,-1,1,9,1,2,1,0
2567,1,1,9,1,1,0,0
2568,0,1,9,1,1,0,1
2569,0,1,9,1,1,4,0
2570,0,1,9,1,0,0,0
2571,0,1,9,1,1,0,2
2572,-1,6,10,2,1,4,2
2573,1,6,10,2,2,1,2
2574,0,6,10,2,0,3,0
2575,0,6,10,2,1,2,1
2576,0,6,10,2,1,2,2
2577,0,6,10,2,1,4,2
2578,0,6,10,2,2,1,2
2579,-1,6,10,2,0,4,1
2580,0,6,10,2,2,1,2
2581,-1,6,10,2,0,4,2
2582,1,6,10,2,1,4,1
2583,-1,6,10,2,0,4,0
2584,0,6,10,2,1,2,2
2585,0,6,10,2,1,4,2
2586,0,6,10,2,0,2,2
2587,0,6,10,2,1,0,1
2588,0,6,10,2,1,4,1
2589,0,6,10,2,1,4,1
2590,0,6,10,2,1,4,2
2591,0,6,10,2,0,4,1
2592,0,6,10,2,0,3,0
2593,0,6,10,2,1,4,0
2594,0,6,10,2,1,0,0
2595,1,6,10,2,0,4,0
2596,-1,6,10,2,2,1,0
2597,1,6,10,2,1,0,1
2598,0,6,10,2,1,0,2
2599,0,6,10,2,1,4,1
2600,-1,6,10,2,0,0,0
2601,0,6,10,2,1,0,2
2602,0,2,13,0,1,2,1
2603,0,2,13,0,1,2,2
2604,0,2,13,0,1,4,1
2605,1,2,13,0,2,1,2
2606,-1,2,13,0,0,4,2
2607,1,2,13,0,2,1,2
2608,0,2,13,0,0,4,2
2609,0,2,13,0,1,4,1
2610,0,2,13,0,0,4,1
2611,0,2,13,0,1,2,2
2612,1,2,13,0,1,4,2
2613,0,2,13,0,0,2,1
2614,-1,2,13,0,1,0,2
2615,1,2,13,0,1,4,0
2616,0,2,13,0,1,4,2
2617,0,2,13,0,1,4,2
2618,0,2,13,0,0,4,0
2619,1,2,13,0,0,3,0
2620,0,2,13,0,1,4,2
2621,-1,2,13,0,1,0,2
2622,0,2,13,0,0,4,0
2623,-1,2,13,0,2,1,2
2624,1,2,13,0,1,0,1
2625,0,2,13,0,1,0,2
2626,0,2,13,0,1,4,1
2627,0,2,13,0,0,0,0
2628,0,2,13,0,1,0,1
2629,1,7,17,0,0,0,2
2630,0,7,17,0,1,4,2
2631,-1,7,17,0,2,1,2
2632,0,7,17,0,0,3,2
2633,1,7,17,0,1,2,2
2634,0,7,17,0,1,2,2
2635,0,7,17,0,1,4,2
2636,-1,7,17,0,2,1,1
2637,0,7,17,0,0,4,0
2638,0,7,17,0,2,1,2
2639,0,7,17,0,0,4,2
2640,0,7,17,0,1,4,2
2641,0,7,17,0,0,4,1
2642,0,7,17,0,1,2,2
2643,0,7,17,0,1,4,2
2644,1,7,17,0,0,2,2
2645,0,7,17,0,1,0,2
2646,-1,7,17,0,1,4,0
2647,0,7,17,0,1,4,2
2648,0,7,17,0,1,4,1
2649,0,7,17,0,0,4,1
2650,1,7,17,0,0,3,1
2651,10,7,17,0,1,4,0
2652,-1,7,17,0,1,0,0
2653,0,7,17,0,0,4,2
2654,-1,7,17,0,2,1,0
2655,1,7,17,0,1,0,0
2656,0,7,17,0,1,0,2
2657,1,7,17,0,1,4,2
2658,0,7,17,0,0,0,0
2659,0,7,17,0,1,0,0
2660,0,9,17,5,2,1,1
2661,0,9,17,5,0,3,0
2662,-1,9,17,5,1,2,2
2663,0,9,17,5,1,2,2
2664,0,9,17,5,1,4,2
2665,0,9,17,5,2,1,2
2666,-1,9,17,5,0,4,1
2667,1,9,17,5,2,1,2
2668,-1,9,17,5,0,4,1
2669,0,9,17,5,1,4,2
2670,1,9,17,5,0,4,1
2671,0,9,17,5,1,2,2
2672,1,9,17,5,1,4,2
2673,-1,9,17,5,0,2,2
2674,1,9,17,5,1,0,2
2675,0,9,17,5,1,4,1
2676,0,9,17,5,1,4,1
2677,1,9,17,5,1,4,0
2678,0,9,17,5,0,4,0
2679,0,9,17,5,0,3,1
2680,0,9,17,5,1,4,0
2681,0,9,17,5,1,0,1
2682,0,9,17,5,0,4,2
2683,0,9,17,5,2,1,0
2684,0,9,17,5,1,0,0
2685,1,9,17,5,1,0,0
2686,0,9,17,5,1,4,2
2687,1,9,17,5,0,0,1
2688,0,9,17,5,1,0,0
2689,1,9,13,5,0,4,2
2690,-1,9,13,5,2,1,2
2691,-1,9,13,5,0,0,1
2692,0,9,13,5,1,4,0
2693,-1,9,13,5,2,1,1
2694,1,9,13,5,0,3,0
2695,0,9,13,5,1,2,2
2696,0,9,13,5,1,2,2
2697,0,9,13,5,1,4,2
2698,0,9,13,5,2,1,2
2699,0,9,13,5,0,4,1
2700,0,9,13,5,2,1,2
2701,0,9,13,5,0,4,1
2702,0,9,13,5,1,4,2
2703,0,9,13,5,0,4,1
2704,0,9,13,5,1,2,2
2705,1,9,13,5,1,4,2
2706,0,9,13,5,0,2,2
2707,0,9,13,5,1,0,2
2708,0,9,13,5,1,4,1
2709,0,9,13,5,1,4,1
2710,1,9,13,5,1,4,0
2711,0,9,13,5,0,4,0
2712,1,9,13,5,0,3,1
2713,1,9,13,5,1,4,0
2714,0,9,13,5,1,0,1
2715,-1,9,13,5,0,4,2
2716,0,9,13,5,2,1,0
2717,1,9,13,5,1,0,0
2718,0,9,13,5,1,0,0
2719,0,9,13,5,1,4,2
2720,0,9,13,5,0,0,1
2721,0,9,13,5,1,0,0
2722,1,7,13,0,0,3,1
2723,0,7,13,0,0,4,2
2724,0,7,13,0,2,1,2
2725,0,7,13,0,0,0,2
2726,0,7,13,0,1,4,2
2727,0,7,13,0,2,1,2
2728,0,7,13,0,0,3,2
2729,0,7,13,0,1,2,2
2730,0,7,13,0,1,2,2
2731,0,7,13,0,1,4,2
2732,0,7,13,0,2,1,1
2733,0,7,13,0,0,4,0
2734,0,7,13,0,2,1,2
2735,0,7,13,0,0,4,2
2736,0,7,13,0,1,4,2
2737,0,7,13,0,0,4,1
2738,0,7,13,0,1,2,2
2739,0,7,13,0,1,4,2
2740,0,7,13,0,0,2,2
2741,0,7,13,0,1,0,2
2742,0,7,13,0,1,4,0
2743,0,7,13,0,1,4,2
2744,0,7,13,0,1,4,1
2745,1,7,13,0,0,4,1
2746,0,7,13,0,0,3,1
2747,0,7,13,0,1,4,0
2748,0,7,13,0,1,0,0
2749,0,7,13,0,0,4,2
2750,-1,7,13,0,2,1,0
2751,1,7,13,0,1,0,0
2752,0,7,13,0,1,0,2
2753,0,7,13,0,1,4,2
2754,0,7,13,0,0,0,0
2755,-1,7,13,0,1,0,0
2756,-1,6,25,1,0,3,0
2757,-1,6,25,1,1,2,1
2758,1,6,25,1,1,2,2
2759,1,6,25,1,1,4,2
2760,-1,6,25,1,2,1,2
2761,10,6,25,1,0,4,1
2762,-1,6,25,1,2,1,2
2763,0,6,25,1,0,4,2
2764,0,6,25,1,1,4,1
2765,0,6,25,1,0,4,0
2766,-1,6,25,1,1,2,2
2767,1,6,25,1,1,4,2
2768,1,6,25,1,0,2,2
2769,-1,6,25,1,1,0,1
2770,-1,6,25,1,1,4,1
2771,0,6,25,1,1,4,1
2772,0,6,25,1,1,4,2
2773,0,6,25,1,0,4,1
2774,0,6,25,1,0,3,0
2775,0,6,25,1,1,4,0
2776,-1,6,25,1,1,0,0
2777,1,6,25,1,0,4,0
2778,-1,6,25,1,2,1,0
2779,-1,6,25,1,1,0,1
2780,10,6,25,1,1,0,2
2781,1,6,25,1,1,4,1
2782,-1,6,25,1,0,0,0
2783,1,6,25,1,1,0,2
2784,-1,8,10,2,0,3,2
2785,0,8,10,2,0,4,1
2786,1,8,10,2,2,1,2
2787,0,8,10,2,0,0,2
2788,0,8,10,2,1,4,1
2789,0,8,10,2,2,1,2
2790,0,8,10,2,0,3,0
2791,0,8,10,2,1,2,1
2792,1,8,10,2,1,2,2
2793,-1,8,10,2,1,4,2
2794,-1,8,10,2,2,1,2
2795,-1,8,10,2,0,4,2
2796,0,8,10,2,2,1,2
2797,0,8,10,2,0,4,2
2798,0,8,10,2,1,4,0
2799,1,8,10,2,0,4,2
2800,1,8,10,2,1,2,1
2801,0,8,10,2,1,4,2
2802,1,8,10,2,0,2,0
2803,-1,8,10,2,1,0,2
2804,0,8,10,2,1,4,0
2805,0,8,10,2,1,4,2
2806,0,8,10,2,1,4,0
2807,0,8,10,2,0,4,1
2808,0,8,10,2,0,3,0
2809,0,8,10,2,1,4,1
2810,0,8,10,2,1,0,1
2811,0,8,10,2,0,4,1
2812,-1,8,10,2,2,1,1
2813,1,8,10,2,1,0,0
2814,0,8,10,2,1,0,2
2815,0,8,10,2,1,4,1
2816,0,8,10,2,0,0,0
2817,0,8,10,2,1,0,2
2818,-1,7,14,5,0,3,1
2819,-1,7,14,0,0,3,1
2820,0,7,14,5,0,4,2
2821,0,7,14,0,0,4,2
2822,0,7,14,5,2,1,2
2823,0,7,14,0,2,1,2
2824,0,7,14,5,0,0,2
2825,0,7,14,0,0,0,2
2826,0,7,14,5,1,4,2
2827,0,7,14,0,1,4,2
2828,0,7,14,5,2,1,2
2829,0,7,14,0,2,1,2
2830,0,7,14,5,0,3,2
2831,0,7,14,0,0,3,2
2832,0,7,14,5,1,2,2
2833,0,7,14,0,1,2,2
2834,0,7,14,5,1,2,2
2835,0,7,14,0,1,2,2
2836,0,7,14,5,1,4,2
2837,0,7,14,0,1,4,2
2838,-1,7,14,5,2,1,1
2839,-1,7,14,0,2,1,1
2840,0,7,14,5,0,4,0
2841,0,7,14,0,0,4,0
2842,0,7,14,5,2,1,2
2843,0,7,14,0,2,1,2
2844,0,7,14,5,0,4,2
2845,0,7,14,0,0,4,2
2846,0,7,14,5,1,4,2
2847,0,7,14,0,1,4,2
2848,0,7,14,5,0,4,1
2849,0,7,14,0,0,4,1
2850,0,7,14,5,1,2,2
2851,0,7,14,0,1,2,2
2852,0,7,14,5,1,4,2
2853,0,7,14,0,1,4,2
2854,0,7,14,5,0,2,2
2855,0,7,14,0,0,2,2
2856,0,7,14,5,1,0,2
2857,0,7,14,0,1,0,2
2858,0,7,14,5,1,4,0
2859,0,7,14,0,1,4,0
2860,0,7,14,5,1,4,2
2861,0,7,14,0,1,4,2
2862,1,7,14,5,1,4,1
2863,1,7,14,0,1,4,1
2864,0,7,14,5,0,4,1
2865,0,7,14,0,0,4,1
2866,1,7,14,5,0,3,1
2867,1,7,14,0,0,3,1
2868,1,7,14,5,1,4,0
2869,1,7,14,0,1,4,0
2870,0,7,14,5,1,0,0
2871,0,7,14,0,1,0,0
2872,1,7,14,5,0,4,2
2873,1,7,14,0,0,4,2
2874,-1,7,14,5,2,1,0
2875,-1,7,14,0,2,1,0
2876,1,7,14,5,1,0,0
2877,1,7,14,0,1,0,0
2878,-1,7,14,5,1,0,2
2879,-1,7,14,0,1,0,2
2880,0,7,14,5,1,4,2
2881,0,7,14,0,1,4,2
2882,0,7,14,5,0,0,0
2883,0,7,14,0,0,0,0
2884,0,7,14,5,1,0,0
2885,0,7,14,0,1,0,0
2886,0,6,13,0,0,0,2
2887,0,6,13,0,1,4,2
2888,0,6,13,0,2,1,2
2889,0,6,13,0,0,3,0
2890,0,6,13,0,1,2,1
2891,0,6,13,0,1,2,2
2892,0,6,13,0,1,4,2
2893,0,6,13,0,2,1,2
2894,0,6,13,0,0,4,1
2895,0,6,13,0,2,1,2
2896,0,6,13,0,0,4,2
2897,0,6,13,0,1,4,1
2898,0,6,13,0,0,4,0
2899,0,6,13,0,1,2,2
2900,0,6,13,0,1,4,2
2901,0,6,13,0,0,2,2
2902,0,6,13,0,1,0,1
2903,0,6,13,0,1,4,1
2904,0,6,13,0,1,4,1
2905,0,6,13,0,1,4,2
2906,0,6,13,0,0,4,1
2907,0,6,13,0,0,3,0
2908,0,6,13,0,1,4,0
2909,0,6,13,0,1,0,0
2910,0,6,13,0,0,4,0
2911,0,6,13,0,2,1,0
2912,1,6,13,0,1,0,1
2913,0,6,13,0,1,0,2
2914,0,6,13,0,1,4,1
2915,0,6,13,0,0,0,0
2916,0,6,13,0,1,0,2
2917,1,2,13,0,0,3,2
2918,1,2,13,5,0,3,2
2919,0,2,13,0,0,4,1
2920,0,2,13,5,0,4,1
2921,0,2,13,0,2,1,2
2922,0,2,13,5,2,1,2
2923,0,2,13,0,0,0,2
2924,0,2,13,5,0,0,2
2925,0,2,13,0,1,4,1
2926,0,2,13,5,1,4,1
2927,0,2,13,0,2,1,2
2928,0,2,13,5,2,1,2
2929,0,2,13,0,0,3,1
2930,0,2,13,5,0,3,1
2931,0,2,13,0,1,2,1
2932,0,2,13,5,1,2,1
2933,0,2,13,0,1,2,2
2934,0,2,13,5,1,2,2
2935,0,2,13,0,1,4,1
2936,0,2,13,5,1,4,1
2937,0,2,13,0,2,1,2
2938,0,2,13,5,2,1,2
2939,0,2,13,0,0,4,2
2940,0,2,13,5,0,4,2
2941,0,2,13,0,2,1,2
2942,0,2,13,5,2,1,2
2943,0,2,13,0,0,4,2
2944,0,2,13,5,0,4,2
2945,0,2,13,0,1,4,1
2946,0,2,13,5,1,4,1
2947,0,2,13,0,0,4,1
2948,0,2,13,5,0,4,1
2949,0,2,13,0,1,2,2
2950,0,2,13,5,1,2,2
2951,0,2,13,0,1,4,2
2952,0,2,13,5,1,4,2
2953,0,2,13,0,0,2,1
2954,0,2,13,5,0,2,1
2955,0,2,13,0,1,0,2
2956,0,2,13,5,1,0,2
2957,0,2,13,0,1,4,0
2958,0,2,13,5,1,4,0
2959,0,2,13,0,1,4,2
2960,0,2,13,5,1,4,2
2961,0,2,13,0,1,4,2
2962,0,2,13,5,1,4,2
2963,0,2,13,0,0,4,0
2964,0,2,13,5,0,4,0
2965,0,2,13,0,0,3,0
2966,0,2,13,5,0,3,0
2967,0,2,13,0,1,4,2
2968,0,2,13,5,1,4,2
2969,0,2,13,0,1,0,2
2970,0,2,13,5,1,0,2
2971,0,2,13,0,0,4,0
2972,0,2,13,5,0,4,0
2973,0,2,13,0,2,1,2
2974,0,2,13,5,2,1,2
2975,1,2,13,0,1,0,1
2976,1,2,13,5,1,0,1
2977,-1,2,13,0,1,0,2
2978,-1,2,13,5,1,0,2
2979,1,2,13,0,1,4,1
2980,1,2,13,5,1,4,1
2981,0,2,13,0,0,0,0
2982,0,2,13,5,0,0,0
2983,0,2,13,0,1,0,1
2984,0,2,13,5,1,0,1
2985,10,6,9,2,2,1,2
2986,1,6,9,2,0,0,2
2987,0,6,9,2,1,4,2
2988,0,6,9,2,2,1,2
2989,0,6,9,2,0,3,0
2990,0,6,9,2,1,2,1
2991,0,6,9,2,1,2,2
2992,0,6,9,2,1,4,2
2993,0,6,9,2,2,1,2
2994,1,6,9,2,0,4,1
2995,-1,6,9,2,2,1,2
2996,-1,6,9,2,0,4,2
2997,-1,6,9,2,1,4,1
2998,1,6,9,2,0,4,0
2999,1,6,9,2,1,2,2
3000,0,6,9,2,1,4,2
3001,0,6,9,2,0,2,2
3002,0,6,9,2,1,0,1
3003,0,6,9,2,1,4,1
3004,0,6,9,2,1,4,1
3005,0,6,9,2,1,4,2
3006,0,6,9,2,0,4,1
3007,0,6,9,2,0,3,0
3008,0,6,9,2,1,4,0
3009,-1,6,9,2,1,0,0
3010,1,6,9,2,0,4,0
3011,0,6,9,2,2,1,0
3012,0,6,9,2,1,0,1
3013,0,6,9,2,1,0,2
3014,0,6,9,2,1,4,1
3015,1,6,9,2,0,0,0
3016,-1,6,9,2,1,0,2
3017,0,0,23,0,0,4,2
3018,0,0,23,0,2,1,2
3019,-1,0,23,0,0,0,2
3020,-1,0,23,0,1,4,2
3021,1,0,23,0,2,1,2
3022,0,0,23,0,0,3,2
3023,0,0,23,0,1,2,2
3024,0,0,23,0,1,2,2
3025,0,0,23,0,1,4,2
3026,0,0,23,0,2,1,2
3027,0,0,23,0,0,4,2
3028,-1,0,23,0,2,1,2
3029,-1,0,23,0,0,4,2
3030,1,0,23,0,1,4,2
3031,0,0,23,0,0,4,2
3032,0,0,23,0,1,2,2
3033,10,0,23,0,1,4,2
3034,0,0,23,0,0,2,2
3035,1,0,23,0,1,0,2
3036,0,0,23,0,1,4,2
3037,0,0,23,0,1,4,2
3038,0,0,23,0,1,4,2
3039,-1,0,23,0,0,4,2
3040,1,0,23,0,0,3,2
3041,-1,0,23,0,1,4,2
3042,0,0,23,0,1,0,2
3043,1,0,23,0,0,4,2
3044,-1,0,23,0,2,1,2
3045,1,0,23,0,1,0,2
3046,0,0,23,0,1,0,2
3047,1,0,23,0,1,4,2
3048,0,0,23,0,0,0,2
3049,0,0,23,0,1,0,2
3050,0,5,13,5,0,4,1
3051,0,5,13,5,2,1,2
3052,0,5,13,5,0,0,2
3053,0,5,13,5,1,4,2
3054,0,5,13,5,2,1,2
3055,0,5,13,5,0,3,1
3056,0,5,13,5,1,2,1
3057,0,5,13,5,1,2,2
3058,0,5,13,5,1,4,2
3059,0,5,13,5,2,1,2
3060,0,5,13,5,0,4,2
3061,0,5,13,5,2,1,2
3062,0,5,13,5,0,4,2
3063,0,5,13,5,1,4,1
3064,0,5,13,5,0,4,1
3065,0,5,13,5,1,2,2
3066,1,5,13,5,1,4,2
3067,0,5,13,5,0,2,2
3068,-1,5,13,5,1,0,1
3069,0,5,13,5,1,4,0
3070,0,5,13,5,1,4,2
3071,1,5,13,5,1,4,2
3072,0,5,13,5,0,4,1
3073,0,5,13,5,0,3,0
3074,1,5,13,5,1,4,1
3075,-1,5,13,5,1,0,2
3076,0,5,13,5,0,4,1
3077,-1,5,13,5,2,1,1
3078,1,5,13,5,1,0,2
3079,0,5,13,5,1,0,1
3080,0,5,13,5,1,4,0
3081,0,5,13,5,0,0,0
3082,0,5,13,5,1,0,1
3083,1,4,10,2,0,3,2
3084,-1,4,10,2,0,4,1
3085,0,4,10,2,2,1,2
3086,0,4,10,2,0,0,2
3087,0,4,10,2,1,4,1
3088,0,4,10,2,2,1,2
3089,1,4,10,2,0,3,0
3090,0,4,10,2,1,2,1
3091,1,4,10,2,1,2,2
3092,-1,4,10,2,1,4,2
3093,1,4,10,2,2,1,2
3094,-1,4,10,2,0,4,1
3095,0,4,10,2,2,1,1
3096,1,4,10,2,0,4,2
3097,-1,4,10,2,1,4,2
3098,-1,4,10,2,0,4,1
3099,1,4,10,2,1,2,1
3100,0,4,10,2,1,4,1
3101,0,4,10,2,0,2,2
3102,-1,4,10,2,1,0,1
3103,-1,4,10,2,1,4,0
3104,1,4,10,2,1,4,2
3105,1,4,10,2,1,4,1
3106,0,4,10,2,0,4,1
3107,1,4,10,2,0,3,1
3108,0,4,10,2,1,4,0
3109,0,4,10,2,1,0,1
3110,1,4,10,2,0,4,0
3111,-1,4,10,2,2,1,1
3112,-1,4,10,2,1,0,1
3113,0,4,10,2,1,0,2
3114,1,4,10,2,1,4,1
3115,1,4,10,2,0,0,0
3116,-1,4,10,2,1,0,2
3117,10,0,1,1,0,4,2
3118,0,0,1,1,2,1,2
3119,0,0,1,1,0,0,2
3120,0,0,1,1,1,4,2
3121,0,0,1,1,2,1,2
3122,0,0,1,1,0,3,2
3123,0,0,1,1,1,2,2
3124,-1,0,1,1,1,2,2
3125,0,0,1,1,1,4,2
3126,0,0,1,1,2,1,2
3127,0,0,1,1,0,4,2
3128,0,0,1,1,2,1,2
3129,0,0,1,1,0,4,2
3130,0,0,1,1,1,4,2
3131,0,0,1,1,0,4,2
3132,0,0,1,1,1,2,2
3133,0,0,1,1,1,4,2
3134,0,0,1,1,0,2,2
3135,0,0,1,1,1,0,2
3136,0,0,1,1,1,4,2
3137,0,0,1,1,1,4,2
3138,0,0,1,1,1,4,2
3139,0,0,1,1,0,4,2
3140,1,0,1,1,0,3,2
3141,0,0,1,1,1,4,2
3142,0,0,1,1,1,0,2
3143,0,0,1,1,0,4,2
3144,-1,0,1,1,2,1,2
3145,1,0,1,1,1,0,2
3146,1,0,1,1,1,0,2
3147,0,0,1,1,1,4,2
3148,0,0,1,1,0,0,2
3149,0,0,1,1,1,0,2
3150,0,0,5,1,2,1,2
3151,0,0,5,1,0,0,2
3152,-1,0,5,1,1,4,2
3153,1,0,5,1,2,1,2
3154,0,0,5,1,0,3,2
3155,-1,0,5,1,1,2,2
3156,0,0,5,1,1,2,2
3157,0,0,5,1,1,4,2
3158,0,0,5,1,2,1,2
3159,0,0,5,1,0,4,2
3160,0,0,5,1,2,1,2
3161,0,0,5,1,0,4,2
3162,0,0,5,1,1,4,2
3163,0,0,5,1,0,4,2
3164,0,0,5,1,1,2,2
3165,1,0,5,1,1,4,2
3166,0,0,5,1,0,2,2
3167,0,0,5,1,1,0,2
3168,0,0,5,1,1,4,2
3169,0,0,5,1,1,4,2
3170,1,0,5,1,1,4,2
3171,0,0,5,1,0,4,2
3172,1,0,5,1,0,3,2
3173,1,0,5,1,1,4,2
3174,1,0,5,1,1,0,2
3175,0,0,5,1,0,4,2
3176,-1,0,5,1,2,1,2
3177,10,0,5,1,1,0,2
3178,0,0,5,1,1,0,2
3179,1,0,5,1,1,4,2
3180,0,0,5,1,0,0,2
3181,-10,0,5,1,1,0,2
3248,0,6,9,1,0,0,2
3249,0,6,9,1,1,4,2
3250,1,6,9,1,2,1,2
3251,0,6,9,1,0,3,0
3252,0,6,9,1,1,2,1
3253,0,6,9,1,1,2,2
3254,0,6,9,1,1,4,2
3255,1,6,9,1,2,1,2
3256,1,6,9,1,0,4,1
3257,0,6,9,1,2,1,2
3258,1,6,9,1,0,4,2
3259,0,6,9,1,1,4,1
3260,0,6,9,1,0,4,0
3261,0,6,9,1,1,2,2
3262,0,6,9,1,1,4,2
3263,0,6,9,1,0,2,2
3264,0,6,9,1,1,0,1
3265,0,6,9,1,1,4,1
3266,0,6,9,1,1,4,1
3267,0,6,9,1,1,4,2
3268,0,6,9,1,0,4,1
3269,1,6,9,1,0,3,0
3270,-1,6,9,1,1,4,0
3271,0,6,9,1,1,0,0
3272,-1,6,9,1,0,4,0
3273,-1,6,9,1,2,1,0
3274,10,6,9,1,1,0,1
3275,1,6,9,1,1,0,2
3276,0,6,9,1,1,4,1
3277,-1,6,9,1,0,0,0
3278,-1,6,9,1,1,0,2
3279,10,4,5,1,1,4,2
3280,10,4,5,1,0,4,1
3281,10,4,5,1,1,2,1
3282,-10,4,5,1,1,4,1
3283,10,4,5,1,0,4,1
3284,-10,4,5,1,0,3,1
3285,10,4,5,1,1,4,0
3286,-10,4,5,1,1,0,1
3287,10,4,5,1,1,0,2
3288,0,1,4,2,0,3,2
3289,0,1,4,2,0,4,2
3290,-1,1,4,2,2,1,2
3291,0,1,4,2,0,0,2
3292,0,1,4,2,1,4,1
3293,0,1,4,2,2,1,2
3294,0,1,4,2,0,3,0
3295,-1,1,4,2,1,2,1
3296,0,1,4,2,1,2,2
3297,0,1,4,2,1,4,1
3298,0,1,4,2,2,1,2
3299,0,1,4,2,0,4,1
3300,0,1,4,2,2,1,1
3301,1,1,4,2,0,4,1
3302,0,1,4,2,1,4,0
3303,0,1,4,2,0,4,2
3304,0,1,4,2,1,2,1
3305,0,1,4,2,1,4,2
3306,0,1,4,2,0,2,1
3307,-1,1,4,2,1,0,0
3308,1,1,4,2,1,4,0
3309,0,1,4,2,1,4,2
3310,0,1,4,2,1,4,2
3311,0,1,4,2,0,4,2
3312,0,1,4,2,0,3,1
3313,0,1,4,2,1,4,1
3314,0,1,4,2,1,0,1
3315,0,1,4,2,0,4,1
3316,-1,1,4,2,2,1,0
3317,1,1,4,2,1,0,0
3318,1,1,4,2,1,0,1
3319,0,1,4,2,1,4,0
3320,0,1,4,2,0,0,0
3321,0,1,4,2,1,0,2
3322,0,2,5,2,0,3,2
3323,0,2,5,2,0,4,1
3324,-1,2,5,2,2,1,2
3325,0,2,5,2,0,0,2
3326,0,2,5,2,1,4,1
3327,-1,2,5,2,2,1,2
3328,0,2,5,2,0,3,1
3329,1,2,5,2,1,2,1
3330,0,2,5,2,1,2,2
3331,0,2,5,2,1,4,1
3332,1,2,5,2,2,1,2
3333,10,2,5,2,0,4,2
3334,0,2,5,2,2,1,2
3335,1,2,5,2,0,4,2
3336,0,2,5,2,1,4,1
3337,0,2,5,2,0,4,1
3338,0,2,5,2,1,2,2
3339,0,2,5,2,1,4,2
3340,1,2,5,2,0,2,1
3341,0,2,5,2,1,0,2
3342,0,2,5,2,1,4,0
3343,-1,2,5,2,1,4,2
3344,1,2,5,2,1,4,2
3345,0,2,5,2,0,4,0
3346,0,2,5,2,0,3,0
3347,-1,2,5,2,1,4,2
3348,-1,2,5,2,1,0,2
3349,-1,2,5,2,0,4,0
3350,0,2,5,2,2,1,2
3351,1,2,5,2,1,0,1
3352,0,2,5,2,1,0,2
3353,0,2,5,2,1,4,1
3354,0,2,5,2,0,0,0
3355,0,2,5,2,1,0,1
3356,0,5,13,1,0,4,1
3357,0,5,13,1,2,1,2
3358,0,5,13,1,0,0,2
3359,0,5,13,1,1,4,2
3360,0,5,13,1,2,1,2
3361,0,5,13,1,0,3,1
3362,0,5,13,1,1,2,1
3363,0,5,13,1,1,2,2
3364,0,5,13,1,1,4,2
3365,0,5,13,1,2,1,2
3366,1,5,13,1,0,4,2
3367,0,5,13,1,2,1,2
3368,0,5,13,1,0,4,2
3369,0,5,13,1,1,4,1
3370,0,5,13,1,0,4,1
3371,0,5,13,1,1,2,2
3372,0,5,13,1,1,4,2
3373,0,5,13,1,0,2,2
3374,0,5,13,1,1,0,1
3375,0,5,13,1,1,4,0
3376,0,5,13,1,1,4,2
3377,0,5,13,1,1,4,2
3378,0,5,13,1,0,4,1
3379,0,5,13,1,0,3,0
3380,0,5,13,1,1,4,1
3381,0,5,13,1,1,0,2
3382,0,5,13,1,0,4,1
3383,0,5,13,1,2,1,1
3384,0,5,13,1,1,0,2
3385,0,5,13,1,1,0,1
3386,0,5,13,1,1,4,0
3387,0,5,13,1,0,0,0
3388,0,5,13,1,1,0,1
3389,0,7,4,2,0,2,2
3390,0,7,4,2,1,0,2
3391,0,7,4,2,1,4,0
3392,0,7,4,2,1,4,2
3393,0,7,4,2,1,4,1
3394,-1,7,4,2,0,4,1
3395,0,7,4,2,0,3,1
3396,-1,7,4,2,1,4,0
3397,-1,7,4,2,1,0,0
3398,1,7,4,2,0,4,2
3399,-1,7,4,2,2,1,0
3400,1,7,4,2,1,0,0
3401,10,7,4,2,1,0,2
3402,1,7,4,2,1,4,2
3403,-1,7,4,2,0,0,0
3404,0,7,4,2,1,0,0
3405,0,4,13,5,2,1,2
3406,0,4,13,5,0,0,2
3407,0,4,13,5,1,4,1
3408,0,4,13,5,2,1,2
3409,1,4,13,5,0,3,0
3410,-1,4,13,5,1,2,1
3411,0,4,13,5,1,2,2
3412,0,4,13,5,1,4,2
3413,1,4,13,5,2,1,2
3414,0,4,13,5,0,4,1
3415,0,4,13,5,2,1,1
3416,0,4,13,5,0,4,2
3417,0,4,13,5,1,4,2
3418,0,4,13,5,0,4,1
3419,0,4,13,5,1,2,1
3420,1,4,13,5,1,4,1
3421,1,4,13,5,0,2,2
3422,-1,4,13,5,1,0,1
3423,0,4,13,5,1,4,0
3424,-1,4,13,5,1,4,2
3425,0,4,13,5,1,4,1
3426,0,4,13,5,0,4,1
3427,0,4,13,5,0,3,1
3428,1,4,13,5,1,4,0
3429,-1,4,13,5,1,0,1
3430,1,4,13,5,0,4,0
3431,0,4,13,5,2,1,1
3432,1,4,13,5,1,0,1
3433,-1,4,13,5,1,0,2
3434,0,4,13,5,1,4,1
3435,0,4,13,5,0,0,0
3436,0,4,13,5,1,0,2
3437,0,2,10,1,2,1,2
3438,0,2,10,1,0,0,2
